date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:51	130279/130279	---M--	200	added ('OK')	image/jpeg	etag:%221fce7-61b56e105e48e%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r3.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r3.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:51	100796/100796	---M--	200	added ('OK')	image/jpeg	etag:%22189bc-61b56e0eb8680%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r2-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r2-1024x1024.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:52	92555/92555	---M--	200	added ('OK')	image/jpeg	etag:%221698b-61b56e10d56d2%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r3-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r3-1024x1024.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:52	413595/413595	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264f9b-63319670cf4f8%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_4dbfa7396a2165a3242cb74730680362.js	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/js/autoptimize_4dbfa7396a2165a3242cb74730680362.js	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:52	58531/58531	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2014:27:04%20GMT	https://shuvechhyabajracharya.com/dataops/portfolio_tags/app/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/app/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:53	54120/54120	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2014:27:06%20GMT	https://shuvechhyabajracharya.com/dataops/portfolio_tags/mobile/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/mobile/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:53	199/199	---MCZ	200	added ('OK')	text/css	etag:W/%22c7-62cc35a598a1f%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_97a4f5a66e77a14d4aaf4b7258524938.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_97a4f5a66e77a14d4aaf4b7258524938.css	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:53	56410/56410	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2014:27:07%20GMT	https://shuvechhyabajracharya.com/dataops/portfolio_tags/python/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/python/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/the-app-market-on-google-play/)
16:04:53	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:54%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fimage-caption-generation%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedf23b	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2022:31:41%20GMT	https://shuvechhyabajracharya.com/dataops/?p=80	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/indexbde5.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:54	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:54%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fimage-caption-generation%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed00d2	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:55	73236/73236	---M--	200	added ('OK')	image/jpeg	etag:%2211e14-61b56e15e64fb%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r5.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r5.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:55	53393/53393	---M--	200	added ('OK')	image/jpeg	etag:%22d091-61b56e1671f5f%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r5-1024x915.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r5-1024x915.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:55	70967/70967	---M--	200	added ('OK')	image/jpeg	etag:%2211537-61b56e1dc7e7b%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r6.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r6.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:56	53835/53835	---M--	200	added ('OK')	image/jpeg	etag:%22d24b-61b56e1e632e0%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r6-1024x915.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r6-1024x915.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:56	199/199	---MCZ	200	added ('OK')	text/css	etag:W/%22c7-62cab573c1879%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_23ea05c8832ef581fa1eab12b049c428.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_23ea05c8832ef581fa1eab12b049c428.css	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:56	58636/58636	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2010:14:35%20GMT	https://shuvechhyabajracharya.com/dataops/portfolio_tags/software/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/software/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/image-caption-generation/)
16:04:56	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:56%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Ftechnexts-data-analysis%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed1904	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2022:31:43%20GMT	https://shuvechhyabajracharya.com/dataops/?p=77	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/indexb135.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:57	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:19:57%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Ftechnexts-data-analysis%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedc9cf	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:57	119429/119429	---M--	200	added ('OK')	image/jpeg	etag:%221d285-61b56e24d0b34%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r9.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r9.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:58	192952/192952	---M--	200	added ('OK')	image/jpeg	etag:%222f1b8-61b56e1289f3f%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r10.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r10.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:58	54499/54499	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2000:12:05%20GMT	https://shuvechhyabajracharya.com/dataops/portfolio_tags/bigquery/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/bigquery/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:58	61052/61052	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Apr%202025%2014:27:33%20GMT	https://shuvechhyabajracharya.com/dataops/portfolio_tags/dashboard/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/dashboard/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/technexts-data-analysis/)
16:04:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2022:31:45%20GMT	https://shuvechhyabajracharya.com/dataops/?p=75	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/indexe839.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/analytics-dashboard-software-tool/)
16:04:59	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:19:59%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fanalytics-dashboard-software-tool%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed.6f73d9.delayed	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/analytics-dashboard-software-tool/)
16:04:59	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:20:00%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fanalytics-dashboard-software-tool%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed953b	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/analytics-dashboard-software-tool/)
16:05:00	199/199	---MCZ	200	added ('OK')	text/css	etag:W/%22c7-62c7bbd5a6d64%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_8899b6c8557de350c4b291b19f2049b1.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_8899b6c8557de350c4b291b19f2049b1.css	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:00	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:20:01%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Finvestment-mobile-application%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedd070	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2022:31:47%20GMT	https://shuvechhyabajracharya.com/dataops/?p=73	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/index8cae.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:01	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:20:01%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Finvestment-mobile-application%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed0547	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:02	70239/70239	---M--	200	added ('OK')	image/jpeg	etag:%221125f-61b56e22e9645%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r8.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r8.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:02	44340/44340	---M--	200	added ('OK')	image/jpeg	etag:%22ad34-61b56e2351e28%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r8-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r8-1024x1024.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:02	69059/69059	---M--	200	added ('OK')	image/jpeg	etag:%2210dc3-61b56e209e792%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r7.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r7.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:02	43937/43937	---M--	200	added ('OK')	image/jpeg	etag:%22aba1-61b56e211e676%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r7-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work-r7-1024x1024.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/investment-mobile-application/)
16:05:03	199/199	---MCZ	200	added ('OK')	text/css	etag:W/%22c7-62cc3553edc2f%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_ed81d29ebef9dd0dbc785272b28df262.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_ed81d29ebef9dd0dbc785272b28df262.css	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/automation-system-production/)
16:05:03	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Mon,%2026%20May%202025%2010:20:03%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fautomation-system-production%2F	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed3efa	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/automation-system-production/)
16:05:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2022:31:49%20GMT	https://shuvechhyabajracharya.com/dataops/?p=71	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/index6cf3.html	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/automation-system-production/)
16:05:04	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Mon,%2026%20May%202025%2010:20:04%20GMT	https://shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshuvechhyabajracharya.com%2Fdataops%2Fportfolio-archive%2Fautomation-system-production%2F&format=xml	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-json/oembed/1.0/embedc468	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/automation-system-production/)
16:05:05	162392/162392	---M--	200	added ('OK')	image/jpeg	etag:%2227a58-61b56e022b7da%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work1-1.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work1-1.jpg	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/automation-system-production/)
16:05:05	115200/115200	---M--	200	added ('OK')	image/jpeg	etag:%221c200-61b56e0515972%22	https://shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work3-1.jpg	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/uploads/sites/20/2020/04/work3-1.jpg	(from https://shuvechhyabajracharya.com/dataops/)
16:05:07	21432/21432	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/tag/code/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/code/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/tag/code/)
16:05:07	21450/21450	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/author/oleksandr/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/author/oleksandr/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/author/oleksandr/)
16:05:07	21432/21432	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/tag/html/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/html/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/tag/html/)
16:05:09	21827/21827	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/tag/plugin/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/plugin/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/tag/plugin/)
16:05:10	21447/21447	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/tag/wordpress/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/tag/wordpress/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/tag/wordpress/)
16:05:11	8661/8661	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/portfolio_tags/mobile/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/mobile/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio_tags/mobile/)
16:05:11	22055/22055	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/portfolio_tags/app/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/app/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio_tags/app/)
16:05:12	20385/20385	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/portfolio_tags/software/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/software/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio_tags/software/)
16:05:12	15059/15059	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/portfolio_tags/python/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/python/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio_tags/python/)
16:05:13	8801/8801	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/portfolio_tags/bigquery/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/bigquery/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio_tags/bigquery/)
16:05:14	27768/27768	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4e6b62fb6a98ceacc770038c51002e1%22	https://shuvechhyabajracharya.com/dataops/portfolio_tags/dashboard/feed/	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/portfolio_tags/dashboard/feed/index.html	(from https://shuvechhyabajracharya.com/dataops/portfolio_tags/dashboard/)
16:05:14	199/199	---MCZ	200	added ('OK')	text/css	etag:W/%22c7-62cc867666ea5%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_050b36019bdd4605f26bd0d8be3a32ad.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_single_050b36019bdd4605f26bd0d8be3a32ad.css	(from https://shuvechhyabajracharya.com/dataops/portfolio-archive/analytics-dashboard-software-tool/)
16:05:14	339175/339175	---MCZ	200	added ('OK')	text/css	etag:W/%2252ce7-633167c2a7fb7%22	https://shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_90271960ccec5194c617de1bb5cd9a96.css	C:/My%20Web%20Sites/Portfolio/shuvechhyabajracharya.com/dataops/wp-content/cache/autoptimize/20/css/autoptimize_90271960ccec5194c617de1bb5cd9a96.css	(from https://shuvechhyabajracharya.com/dataops/2020/04/28/brand-identity-with-code/)
